# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,ScleraForce_mN_0,ScleraForce_mN_1,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,NNPRedictedFsX,NNPRedictedFsY,NNPRedictedFsNorm,Depth_p,x_new_p_0,x_new_p_1,x_new_p_2,P_new_p,PX_new_p_0,PX_new_p_1,PX_new_p_2,PX_new_p_3,PX_new_p_4,PX_new_p_5,PX_new_p_6,PX_new_p_7,PX_new_p_8,desiredControlParams_0,desiredControlParams_1,desiredControlParams_2
703856,1691512353.599605,0,-0.0000398,0.0000145,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000423,0.0000000,162.1367552,-53.7885002,1550.0929763,1550.1877964,1550.2055892,0.0000000,-0.0638871,-0.0309216,-0.1591607,-0.0040950,0.0009898,-0.0009604,-0.0483864,-0.2016273,-0.2984315,-0.0119658,-0.0001199,-0.0025314,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703857,1691512353.605298,0,-0.0000398,0.0000145,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000423,0.0000000,162.1367552,-53.7885002,1550.0929763,1550.1877964,1550.2055892,0.0000000,-0.0359524,0.0112363,-0.1605270,-0.0036721,0.0008411,-0.0017803,0.0831999,0.3563465,-0.1821436,-0.0038743,0.0006773,-0.0069225,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703858,1691512353.610698,0,-0.0000398,0.0000145,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000423,0.0000000,162.1367552,-53.7885002,1550.0929763,1550.1877964,1550.2055892,0.0000000,-0.0390548,-0.0048079,-0.1775149,-0.0043567,0.0010254,-0.0016012,-0.1880258,-0.0902366,-0.2631666,-0.0086809,0.0018575,0.0041657,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703859,1691512353.616047,0,-0.0000398,0.0000145,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000423,0.0000000,162.1367552,-53.7885002,1550.0929763,1550.1877964,1550.2055892,0.0000000,-0.0457803,0.0164200,-0.1556739,-0.0034329,0.0008716,-0.0013044,-0.0832266,0.1675692,0.0728411,0.0035654,-0.0001879,-0.0007129,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703860,1691512353.621383,0,-0.0000398,0.0000145,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000423,0.0000000,162.1367552,-53.7885002,1550.0929763,1550.1877964,1550.2055892,0.0000000,-0.0447313,-0.0052277,-0.1413422,-0.0029889,0.0008018,-0.0014481,-0.0477569,-0.1643707,-0.0372618,-0.0007772,0.0006065,-0.0023696,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703861,1691512353.626755,0,-0.0000827,-0.0000017,-0.0000013,0.0000000,0.0000000,0.0000000,0.0000827,0.0000000,162.4853993,-57.0001699,1550.0937597,1550.1893616,1550.2071544,0.0000000,-0.0401812,-0.0137656,-0.1365117,-0.0028738,0.0008019,-0.0015205,-0.0486625,-0.0651892,-0.0976374,-0.0027031,0.0009312,-0.0008761,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703862,1691512353.632097,0,-0.0003399,0.0000724,-0.0000013,0.0000000,0.0000000,0.0000000,0.0003475,0.0000000,162.4592605,-54.5031206,1550.0918049,1550.1862331,1550.2055892,0.0000000,-0.0645724,-0.0258508,-0.1127921,-0.0021886,0.0008541,-0.0008075,-0.1953231,-0.1383013,0.1485611,0.0046357,0.0008484,0.0029710,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703863,1691512353.637292,0,-0.0003399,0.0000724,-0.0000013,0.0000000,0.0000000,0.0000000,0.0003475,0.0000000,162.4592605,-54.5031206,1550.0918049,1550.1862331,1550.2055892,0.0000000,-0.0618726,-0.0372379,-0.1129142,-0.0023317,0.0008573,-0.0008135,-0.0866540,-0.1100741,-0.1007266,-0.0034440,0.0007774,0.0008106,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703864,1691512353.642354,0,-0.0001833,0.0000572,-0.0000004,-0.0000000,0.0000000,0.0000000,0.0001920,0.0000000,161.4343732,-53.4090445,1550.0919998,1550.1881882,1550.2057841,0.0000000,-0.0471182,-0.0354287,-0.1163017,-0.0024797,0.0007944,-0.0012438,-0.0036858,-0.0003680,-0.1569255,-0.0051732,0.0006596,-0.0024212,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703865,1691512353.647871,0,-0.0000532,-0.0000186,-0.0000012,0.0000000,0.0000000,0.0000000,0.0000564,0.0000000,164.4042095,-57.6480402,1550.0941495,1550.1881882,1550.2067626,0.0000000,-0.0579875,-0.0285616,-0.1173688,-0.0025305,0.0009052,-0.0008697,-0.1801251,0.0300538,-0.0491443,-0.0017886,0.0013097,0.0032187,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703866,1691512353.653107,0,-0.0000532,-0.0000186,-0.0000012,0.0000000,0.0000000,0.0000000,0.0000564,0.0000000,164.4042095,-57.6480402,1550.0941495,1550.1881882,1550.2067626,0.0000000,-0.0783599,-0.0355257,-0.1169628,-0.0025958,0.0010619,-0.0001745,-0.2579653,-0.0866536,-0.0148015,-0.0006036,0.0014130,0.0061392,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703867,1691512353.658301,0,-0.0002648,0.0000179,-0.0000026,0.0000000,0.0000000,0.0000000,0.0002654,0.0000000,162.8227520,-55.4097148,1550.0935629,1550.1883831,1550.2075443,0.0000000,-0.0599229,-0.0097133,-0.1541872,-0.0038064,0.0010839,-0.0007776,-0.1164252,0.2407402,-0.3961664,-0.0139327,0.0011302,0.0009449,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703868,1691512353.663634,0,-0.0000082,0.0000211,0.0000003,-0.0000000,0.0000000,0.0000000,0.0000227,0.0000000,-14.6263842,122.0441203,1550.0927813,1550.1893616,1550.2059809,0.0000000,-0.0366669,0.0101830,-0.1612901,-0.0040474,0.0009476,-0.0015127,0.0318910,0.1928603,-0.2290353,-0.0083231,0.0004462,-0.0037928,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703869,1691512353.668820,0,-0.0000082,0.0000211,0.0000003,-0.0000000,0.0000000,0.0000000,0.0000227,0.0000000,-14.6263842,122.0441203,1550.0927813,1550.1893616,1550.2059809,0.0000000,-0.0377282,0.0209005,-0.1520161,-0.0035595,0.0009541,-0.0015744,-0.0767642,0.1079521,-0.0401248,-0.0007833,0.0012518,-0.0017294,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703870,1691512353.674289,0,-0.0000082,0.0000211,0.0000003,-0.0000000,0.0000000,0.0000000,0.0000227,0.0000000,-14.6263842,122.0441203,1550.0927813,1550.1893616,1550.2059809,0.0000000,0.0116160,0.0576580,-0.1119660,-0.0017903,0.0004342,-0.0032502,0.4265998,0.3300400,0.0510031,0.0035381,-0.0008058,-0.0195542,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703871,1691512353.679796,0,-0.0000082,0.0000211,0.0000003,-0.0000000,0.0000000,0.0000000,0.0000227,0.0000000,-14.6263842,122.0441203,1550.0927813,1550.1893616,1550.2059809,0.0000000,-0.0212299,0.0704956,-0.0960378,-0.0011077,0.0005853,-0.0021233,-0.2315914,0.1466528,0.1586543,0.0063674,0.0011590,0.0041853,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703872,1691512353.684884,0,-0.0000082,0.0000211,0.0000003,-0.0000000,0.0000000,0.0000000,0.0000227,0.0000000,-14.6263842,122.0441203,1550.0927813,1550.1893616,1550.2059809,0.0000000,-0.0011151,0.0638722,-0.1075956,-0.0016284,0.0002752,-0.0027628,0.0513929,0.0468171,-0.2360033,-0.0082660,-0.0014297,-0.0046737,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703873,1691512353.689917,0,-0.0005863,0.0000374,-0.0000055,0.0000000,0.0000000,0.0000000,0.0005875,0.0000000,162.9332333,-55.4203758,1550.0937597,1550.1872097,1550.2089127,0.0000000,-0.0083176,0.0752352,-0.1135639,-0.0017142,0.0003113,-0.0024058,-0.1247271,0.1749847,-0.0928662,-0.0020087,0.0004038,0.0013362,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703874,1691512353.694977,0,0.0002837,-0.0000109,0.0000035,-0.0000000,0.0000000,0.0000000,0.0002840,0.0000000,-17.3566100,124.2507774,1550.0927813,1550.1864281,1550.2030473,0.0000000,-0.0104248,0.0576611,-0.0979338,-0.0012198,0.0002973,-0.0023391,-0.0152526,-0.0776809,0.0185077,0.0014586,0.0005648,-0.0026831,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703875,1691512353.700258,0,0.0000950,0.0000383,0.0000024,-0.0000000,0.0000000,0.0000000,0.0001025,0.0000000,-15.3147806,121.6933876,1550.0918049,1550.1879933,1550.2040258,0.0000000,-0.0258354,0.0466526,-0.1325152,-0.0024519,0.0006059,-0.0017567,-0.2971983,0.0043106,-0.2949794,-0.0094330,0.0018829,0.0077505,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703876,1691512353.706025,0,-0.0007881,0.0001224,-0.0000049,0.0000000,0.0000000,0.0000000,0.0007976,0.0000000,162.5689581,-54.8159487,1550.0914132,1550.1858414,1550.2075443,0.0000000,-0.0255164,0.0188433,-0.1347313,-0.0028666,0.0006853,-0.0019783,-0.0862151,-0.1710591,-0.1513904,-0.0069705,0.0013656,-0.0005214,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703877,1691512353.711227,0,0.0004776,-0.0001340,0.0000013,0.0000000,0.0000000,0.0000000,0.0004961,0.0000000,-18.2732779,126.2437227,1550.0964961,1550.1887749,1550.2059809,0.0000000,-0.0372880,0.0356848,-0.1333205,-0.0027369,0.0007296,-0.0015454,-0.1664178,0.1684477,-0.0336671,-0.0008519,0.0007376,0.0024254,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703878,1691512353.716609,0,0.0004776,-0.0001340,0.0000013,0.0000000,0.0000000,0.0000000,0.0004961,0.0000000,-18.2732779,126.2437227,1550.0964961,1550.1887749,1550.2059809,0.0000000,0.0058747,0.0407508,-0.1621202,-0.0035640,0.0006246,-0.0028771,0.1344513,0.1443029,-0.4687254,-0.0143851,0.0008496,-0.0073530,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703879,1691512353.722058,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0137842,0.0644147,-0.1368954,-0.0023251,0.0006320,-0.0020314,-0.1229552,0.2239437,0.1493022,0.0081685,0.0005599,0.0009699,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703880,1691512353.727559,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0276165,0.0557168,-0.1401563,-0.0026565,0.0007020,-0.0016775,-0.1897735,0.0029861,-0.0921749,-0.0042187,0.0007918,0.0032479,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703881,1691512353.732692,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0085815,0.0338322,-0.1298248,-0.0024845,0.0005332,-0.0025213,0.0987696,-0.1150349,-0.1220084,-0.0049016,0.0002943,-0.0075104,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703882,1691512353.738063,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0043723,0.0352205,-0.1244977,-0.0023181,0.0006198,-0.0026708,-0.0118755,0.0572554,-0.0808824,-0.0026010,0.0016641,-0.0027604,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703883,1691512353.743343,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0068446,0.0225001,-0.1196867,-0.0021320,0.0006406,-0.0025016,-0.0589980,-0.0636082,-0.0737597,-0.0011925,0.0008980,-0.0006758,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703884,1691512353.749197,0,-0.0002040,0.0001339,0.0000020,-0.0000000,0.0000000,0.0000000,0.0002441,0.0000000,159.1011401,-50.1053012,1550.0894583,1550.1876015,1550.2036340,0.0000000,-0.0205931,0.0098343,-0.1079091,-0.0018575,0.0008004,-0.0021252,-0.1201485,-0.0894813,0.0239957,0.0004891,0.0019078,0.0008146,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703885,1691512353.754773,0,-0.0004179,0.0000346,-0.0000030,0.0000000,0.0000000,0.0000000,0.0004193,0.0000000,163.0602971,-55.2879040,1550.0931731,1550.1846679,1550.2063708,0.0000000,-0.0143153,-0.0087359,-0.1194962,-0.0025886,0.0007875,-0.0023575,-0.0595473,-0.1194759,-0.2189261,-0.0090628,0.0007131,-0.0001146,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703886,1691512353.760334,0,-0.0004373,0.0001161,-0.0000010,-0.0000000,0.0000000,0.0000000,0.0004525,0.0000000,162.1295839,-54.0934447,1550.0906316,1550.1862331,1550.2051993,0.0000000,-0.0439279,-0.0161950,-0.1101300,-0.0022059,0.0009816,-0.0012447,-0.2575231,-0.0824114,0.0685846,0.0036780,0.0015781,0.0064077,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703887,1691512353.766010,0,-0.0002275,0.0000525,-0.0000014,-0.0000000,0.0000000,0.0000000,0.0002335,0.0000000,161.1105567,-53.6630693,1550.0923896,1550.1895566,1550.2069576,0.0000000,-0.0388425,-0.0120306,-0.0999012,-0.0019059,0.0008703,-0.0014830,-0.0105032,0.0218902,-0.0176716,-0.0010988,0.0004582,-0.0030698,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703888,1691512353.771270,0,-0.0000445,-0.0000248,-0.0000013,0.0000000,0.0000000,0.0000000,0.0000510,0.0000000,165.1072332,-58.9445751,1550.0943445,1550.1883831,1550.2069576,0.0000000,-0.0230890,0.0001753,-0.1257429,-0.0026571,0.0009207,-0.0021555,-0.0521771,0.1361558,-0.3140768,-0.0106015,0.0016867,-0.0027130,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703889,1691512353.776353,0,-0.0000445,-0.0000248,-0.0000013,0.0000000,0.0000000,0.0000000,0.0000510,0.0000000,165.1072332,-58.9445751,1550.0943445,1550.1883831,1550.2069576,0.0000000,-0.0190021,0.0154783,-0.1078750,-0.0017961,0.0007289,-0.0021422,0.0219704,0.1266951,0.0364412,0.0033347,-0.0001775,-0.0039219,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703890,1691512353.782195,0,-0.0000445,-0.0000248,-0.0000013,0.0000000,0.0000000,0.0000000,0.0000510,0.0000000,165.1072332,-58.9445751,1550.0943445,1550.1883831,1550.2069576,0.0000000,-0.0040438,0.0015835,-0.1559934,-0.0039196,0.0006316,-0.0027784,-0.1257365,-0.0316055,-0.5229316,-0.0211950,-0.0003405,0.0017338,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.98,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703891,1691512353.787396,0,-0.0002486,-0.0000322,-0.0000038,0.0000000,0.0000000,0.0000000,0.0002507,0.0000000,163.7056625,-56.5200563,1550.0951279,1550.1876015,1550.2083260,0.0000000,0.0025244,0.0193010,-0.1566877,-0.0036176,0.0004239,-0.0028946,-0.0231005,0.1740685,-0.1460014,-0.0028420,-0.0007410,-0.0029459,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.98,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703892,1691512353.792489,0,-0.0004858,0.0001049,-0.0000022,-0.0000000,0.0000000,0.0000000,0.0004970,0.0000000,162.2050234,-54.3496719,1550.0912182,1550.1872097,1550.2063708,0.0000000,-0.0014301,0.0212584,-0.1749125,-0.0042563,0.0002415,-0.0028494,-0.1627550,0.0722757,-0.2604268,-0.0092534,-0.0013441,0.0014764,7.3842,-75.8210,1.4282,-0.1372,-0.4464,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
